age,title,country,order_q,order_v,return_v,avg_order_q,avg_order_v
36,female,germany,114,9326.86,7126.11,3,245.44
,female,germany,114,565.78,345.68,3.17,156.97
,female,germany,114,551.73,255.44,2.24,17.88
,female,germany,114,87.14,433.58,2.19,153.98
,female,germany,114,9461.67,4743.56,1.97,163.13
,female,germany,114,875.31,3159.64,2.16,152.36
38,male,,114,7691.59,1746.58,1.78,12.18
,female,germany,114,5947.91,396.89,2.92,152.52
38,female,germany,114,2339.69,196.67,4.75,97.49
,female,germany,114,7131.34,458.74,2.6,162.76
,female,germany,114,9274.21,5741.24,1.78,145
44,female,austria,114,963.43,513.41,1.84,146.18
42,female,austria,114,4828.82,2432.83,3.45,146.33
47,female,germany,114,75.86,557.41,8.14,53.63
57,female,germany,114,5724.52,2158.2,3.26,163.56
51,female,germany,114,1665.46,3924.83,3.26,34.73
42,female,germany,114,4649.57,3443.98,3.56,145.3
,female,germany,114,8498.82,4366.31,2.33,173.45
,female,germany,114,7559.56,1899.63,2.28,151.19
47,male,,114,6277.82,147.26,2.36,112.14
,female,germany,114,7788.34,3456.11,2.73,141.66
,female,poland,114,8873.78,3855.82,1.49,115.24
,female,germany,114,637.5,3573.75,2.71,15.17
55,female,germany,113,7776.16,5343.96,3.32,228.72
42,female,germany,113,922.35,6989.17,3.77,37.35
28,female,germany,113,5957.78,4469.62,5.39,283.74
54,female,germany,113,5335.97,3455.37,5.39,254.94
,female,germany,113,5938.83,2852.83,2.57,134.97
33,male,germany,113,828.66,4823.81,8.71,586.33
51,female,germany,113,5723.6,2335.11,3.42,173.44
33,male,austria,113,5975.88,2212.57,2.83,149.4
,female,germany,113,61.37,3416.25,3.14,166.75
27,female,austria,113,4177.7,2578.32,2.51,92.82
,female,germany,113,6769.99,34.29,2.63,157.44
58,female,germany,113,13842.91,,11.3,1384.29
53,female,germany,113,4851.81,2794.95,7.63,33.24
34,female,austria,113,557.38,2929.85,3.55,136.69
,female,germany,113,833.8,4827.29,2.44,177.24
38,female,austria,113,663.11,2481.2,3.53,27.2
,female,germany,113,3122.36,1827.77,5.39,148.68
,female,germany,113,812.34,4446.25,2.55,147.32
29,female,germany,113,44.5,2755.67,3.42,133.33
39,male,austria,113,4689.77,1523.29,3.9,161.72
,female,germany,113,6865.71,2793.85,2.44,146.79
48,female,germany,113,4286.47,2321.96,8.69,329.73
18,male,germany,113,92.63,1557.2,2.46,2.14
,female,germany,113,7542.17,2181.66,2.36,153.92
,female,germany,113,7456.76,3599.96,1.98,13.82
,female,germany,113,8313.92,4447.69,2.22,163.18
,female,germany,113,6364.25,2677.9,2.18,113.65
58,female,germany,113,16824.55,13821.6,1.95,29.78
61,female,,113,835.45,355.52,2.46,18.55
,female,germany,113,735,3875.96,2.17,141.35
57,female,germany,112,8483.91,4711.3,4,33
33,female,austria,112,4646.17,1487.9,3.29,136.65
41,female,austria,112,9945.19,5166.14,1.84,163.36
,female,germany,112,7915.27,6257.8,4.38,34.43
41,female,austria,112,8892.5,457.47,2.49,197.61
,female,germany,112,7174.19,3734.44,2.65,166.84
31,male,germany,112,12767.43,1113.64,2.95,335.99
46,male,,112,7633.63,1944.16,1.65,112.26
54,female,germany,112,421.75,1469.91,1.93,72.44
,male,germany,112,6681.25,4778.95,2.8,167.31
,female,germany,112,8433.25,3124.48,2.33,175.69
,female,germany,112,69.65,257.59,2.24,121.81
39,female,germany,112,24964.28,21562.75,8,1783.16
,female,germany,112,811.44,395.41,2.75,15.27
,female,germany,112,1868.64,7246.41,2.49,241.53
27,female,germany,112,4156.79,733.94,1.87,69.28
39,female,austria,112,6932.2,316.93,1.93,119.52
41,male,germany,112,3931.26,1779.57,9.33,327.65
,female,germany,112,9755.88,4635.41,2.8,243.9
,female,germany,112,7933.98,5667.11,2.8,198.35
,female,germany,112,863.38,4667.79,2.38,183.63
,female,germany,112,573.34,3127.14,3.27,154.87
52,female,germany,112,3885.2,3364.8,8.62,298.85
,female,poland,112,6965.85,279,1.72,17.17
29,male,,112,6613.15,2713.31,1.84,18.41
54,female,poland,112,7927.75,3225.21,2.8,198.19
37,male,,112,126.55,4116.85,1.84,168.26
33,male,germany,112,11553.86,5465.47,22.4,231.77
,female,germany,112,729.85,4129.96,3.2,26
,female,germany,111,5649.82,1423.51,3.83,156.94
39,female,austria,111,4389.23,2416.4,5.29,29.2
37,female,germany,111,479.14,3882.49,6.94,299.38
,female,germany,111,587.57,334.42,3.36,175.99
,female,germany,111,591.29,3162.28,3.59,19.36
43,female,germany,111,5974.88,5251.37,5.84,314.47
34,female,germany,111,1296.67,8428.15,4.44,411.87
39,female,germany,111,553.7,4474.96,11.1,55.37
,female,poland,111,441.4,1552.8,2.77,17.58
,female,germany,111,8246.38,2.73,2.18,161.69
43,female,,111,8466.2,3745.2,2.36,18.13
,female,germany,111,9545.15,5631.41,2.47,212.11
43,female,austria,111,4251.18,1334.44,6.53,25.69
,female,germany,111,8264.8,4675.48,2.94,155.93
51,female,austria,111,6375.96,2524.98,2.36,135.66
,female,germany,111,688.37,2897.59,3.36,28.5
,female,germany,111,7439.43,3277.41,2.36,158.29
,female,germany,111,6829.89,2887.5,2.13,131.34
,female,germany,111,1462.93,7776.88,2.18,19.24
56,female,germany,111,6378.18,5134.44,4.83,277.31
43,female,germany,111,982.15,8176.81,3.83,338.52
,female,germany,111,9681.89,533.23,2.85,248.25
,female,germany,111,6539.13,2894.4,2.94,123.38
,female,germany,111,6823.89,1351.79,2.27,139.26
31,female,austria,111,6429.4,394.17,2.78,16.73
,female,germany,111,8433.49,642.34,2.78,21.84
,female,germany,111,9678.51,4863,2.56,179.23
45,female,austria,111,6743.79,2936.63,2.78,168.59
33,female,austria,111,4549.97,238.84,3.59,146.77
25,female,austria,11,5811.29,2679.15,2.5,132.75
51,female,germany,11,5226.87,3485.25,4.4,29.75
,female,germany,11,432.69,234.2,3.56,119.52
,female,germany,11,6375.83,3717,3.24,187.52
,female,germany,11,839.64,2697.33,2.44,178.66
,female,germany,11,7943.65,431.32,2.37,147.15
,female,germany,11,8593.9,1379.85,3.93,36.93
32,female,germany,11,6578.98,357.31,1.55,92.66
39,female,germany,11,6366.89,4923.6,3.24,187.26
,female,germany,11,938.83,272.21,1.9,155.84
53,female,germany,11,7177.16,4264.36,2.83,184.3
,female,germany,11,6211.36,295,1.9,17.92
69,female,,11,155.9,4754.59,1.93,176.42
,female,germany,11,7927.79,4712.7,2.89,28.63
,female,germany,11,6912.9,3122.54,3.14,197.51
,female,germany,11,613.79,2956.62,2.44,136.24
46,female,germany,11,47.84,2755.4,7.86,286.27
,female,germany,11,113.88,5291.53,1.86,171.8
,female,germany,11,8788.41,3226.39,1.96,156.94
,female,germany,11,7296.95,278.66,1.83,121.62
29,male,austria,11,5176.21,179.18,4.78,225.53
28,female,austria,11,172.77,5448.47,1.83,165.13
32,male,austria,11,5941.86,1767.94,3.33,18.56
52,male,,11,6636.99,1178.93,2.75,125.23
46,female,germany,19,492.38,319.34,3.76,169.48
47,male,austria,19,4464.7,181.26,3.63,148.82
54,female,germany,19,6866.86,2757.48,3.76,236.79
,female,germany,19,719.65,2859.5,3.11,2.56
27,female,germany,19,5539.91,919.95,21.8,117.98
,female,germany,19,7619.5,3744.18,2.22,155.5
,female,germany,19,634.66,259.63,2.79,161.66
,female,germany,19,468.81,193.63,2.73,117.23
,female,germany,19,7814.5,4199.84,3.28,217.69
,female,germany,19,6963.64,3777.76,2.22,142.12
,female,germany,19,7556.21,4836.13,2.53,175.73
,female,germany,19,6595.16,2994.5,1.76,16.37
,female,germany,19,939.21,4425.54,2.53,21.21
,female,austria,19,5478.98,2391.92,1.88,94.47
36,female,germany,19,479.61,3463.7,8.38,368.58
,female,germany,19,696.92,3552.69,2.48,156.98
32,female,austria,19,3455.76,288.4,4.36,138.23
29,female,germany,19,12579.95,1924.41,3.52,45.85
47,female,austria,19,6692.8,2171.52,3.63,223.93
38,female,germany,19,4196.44,3163.16,5.45,29.82
,female,germany,19,762.78,3566.57,2.18,152.42
26,male,,18,6435.92,2132.66,1.54,91.94
,female,germany,18,11584.87,947.5,4.5,482.73
,female,germany,18,7828.81,4153.87,1.84,132.69
42,female,germany,18,333.4,2154.86,7.71,235.93
,female,germany,18,8379,5211.9,2.63,24.37
,female,germany,18,727.32,4218.79,2.7,181.76
,female,germany,18,15.39,6712.85,2.77,257.72
47,female,germany,18,4523.37,1498.9,2.45,12.84
42,female,germany,18,7327.51,5524.83,4.15,281.83
,female,germany,18,6134.11,3911.45,3.18,18.42
,female,germany,18,775.91,2213.69,2.12,151.96
67,female,,18,8421.63,4125.49,1.64,127.65
,female,germany,18,6548.48,3852.24,2.51,152.29
,female,germany,18,7675.32,3475.4,2.25,159.93
,female,germany,18,7118.4,414.91,2.16,142.37
,female,germany,18,8442.89,4963.95,2,156.35
,female,germany,18,9128.15,39.41,2.84,24.21
,female,germany,18,7694.19,3125.22,2.25,16.3
27,female,austria,18,512.2,1465.78,2.4,113.78
,female,germany,18,8473.8,3987.2,1.89,148.66
,female,germany,18,765.48,3199.59,1.74,123.39
36,female,austria,18,7562.29,491.33,3,21.64
,female,germany,18,7577.63,3956.37,2.16,151.55
,female,germany,18,1324.92,7918.28,3.18,33.67
,female,germany,18,7796.87,4663.7,2.3,165.9
,male,germany,18,644.96,432.3,3.38,188.95
45,female,austria,18,5961.67,3199.99,2.77,152.86
,female,germany,18,71.9,3213.52,2.77,136.56
43,female,germany,18,7782.92,4974.46,7.71,555.92
,female,germany,18,859.58,259,6,447.75
,female,germany,18,1114.62,3185.36,2.63,246.7
,female,germany,18,757.25,4171.3,2.45,17.62
,female,germany,18,8238.18,4526.47,3,228.84
57,female,germany,18,621.6,3862.78,5.4,31.8
54,female,germany,18,5671.84,2369.63,4.32,226.87
25,male,austria,18,667.11,5986.54,7.2,444.67
46,female,austria,17,674.17,2979.21,2.97,186.23
31,female,austria,17,7214.84,2424.91,5.35,36.74
31,male,germany,17,783,,2.74,2.77
,female,germany,17,7531.99,414.59,2.33,163.74
,female,germany,17,6768.15,353.27,2.82,178.19
,female,germany,17,6259.58,3784.24,2.74,16.53
47,female,germany,17,639.38,3812.64,5.94,335.52
52,male,germany,17,6885.5,2259.79,3.15,22.51
,female,germany,17,517.95,2336.14,2.18,15.53
,female,germany,17,7471.22,3976.85,2.23,155.65
39,female,germany,17,1122.2,898.9,5.35,56.11
,female,germany,17,16635.52,1761.98,3.69,573.64
,female,germany,17,767.9,3772.59,1.88,134.58
,female,germany,17,567.95,1752.61,2.7,138.32
53,female,germany,17,846.34,4519.82,1.92,15.11
,female,germany,17,6137.12,3387.29,2.89,165.87
49,female,austria,17,7442.95,3577.84,1.98,137.83
,female,germany,17,156.3,569.46,3.15,295.77
58,female,netherlands,17,1453.93,892.17,2.43,237.59
,male,germany,17,5976.17,2115.76,2.68,149.44
,female,germany,17,6466.52,3927.67,2.55,153.96
46,female,austria,17,5936.27,264.17,4.12,228.32
41,female,germany,17,3662.67,1858.14,2.74,93.91
,female,germany,17,9573.8,6224.83,2.38,212.74
54,female,germany,17,4854.49,2513.42,6.69,33.46
,female,germany,17,6192.84,3335.53,2.74,158.8
,female,germany,17,7912.42,367.8,2.43,179.83
48,female,austria,17,1986.1,6123.99,2.55,261.57
,female,germany,17,5945.49,29.19,1.7,94.37
32,female,,17,1452.53,544.3,1.75,171.35
,female,germany,17,7295.57,273.62,2.18,148.89
,female,germany,17,462.84,2532.89,2.7,112.26
45,female,germany,17,725.93,455.4,3.57,234.2
44,female,germany,17,4763.62,3197.5,3.69,164.26
33,female,austria,16,723.43,3974.81,2.59,171.33
,female,germany,16,9917.43,634.78,1.8,168.92
,female,germany,16,669.76,2683.53,1.89,119.48
46,female,germany,16,4763.71,21.86,4.77,183.22
,female,germany,16,8314.94,4449.51,2.5,188.98
31,male,germany,16,229.14,1135.3,9.64,2.84
,female,germany,16,7446.34,4182.6,2.26,158.43
44,male,,16,53.3,229.48,1.89,94.65
,female,germany,16,723.98,3267.12,2.16,147.57
,male,germany,16,5489.92,2692.49,3.53,183
,female,germany,16,97.87,594.37,2.38,173.23
,female,germany,16,724.17,4724.86,2.94,2.12
,female,germany,16,6477.79,4163.27,5.48,38.47
54,female,germany,16,88.87,433.8,4.77,38.33
,female,germany,16,8365.25,419.85,1.86,146.76
38,female,germany,16,4214.88,2425.28,7.57,31.63
26,female,austria,16,5632.3,2859.57,4.24,225.28
27,female,austria,16,599.86,234.63,2.59,146.12
,female,germany,16,5951.57,3947.36,3.21,18.36
38,female,,16,8497.41,416.36,2.5,193.12
,female,germany,16,9845.25,4993.39,2.52,234.42
46,female,germany,16,8337.83,5516.19,4.82,378.99
51,female,austria,16,4328.61,2189.94,2.28,9.18
43,female,germany,16,9758.43,9133.51,5.48,464.69
59,female,austria,16,662.93,286.13,2.86,163.86
,female,germany,16,191.43,7535.35,2.36,242.45
,female,germany,16,8153.43,4177.49,2,153.84
53,female,austria,16,8216.52,3728.44,3.21,248.99
54,female,germany,16,8195.94,5734.34,2.36,182.13
,female,germany,16,9781.33,5427.35,3.12,287.69
47,female,austria,16,7433.2,3854.35,2.36,165.18
,female,germany,15,6956.84,3472.56,1.94,128.83
36,female,germany,15,2591.12,98.77,7,172.74
,male,germany,15,4595.49,2473.5,2.84,124.22
,female,germany,15,8799.93,4437.1,2.59,172.55
,female,germany,15,748.22,3343.59,1.75,117.47
48,female,germany,15,11668.13,6529.46,2.76,37.57
,female,germany,15,5813.78,2778.83,2.33,129.2
,female,germany,15,835.21,524.2,3.18,253.37
,female,germany,15,6843.65,1639.68,2.76,18.97
,female,germany,15,7132.5,3655.9,3,23.79
55,female,germany,15,7393.2,3764.62,3.88,217.44
41,female,germany,15,4338.51,313.31,2.44,1.9
,male,germany,15,635.5,2853.11,5.25,315.25
64,female,germany,15,311.75,2611.96,1.5,31.18
,female,germany,15,6561.25,3548.91,2.19,136.69
45,female,austria,15,4519.85,1992.37,3.28,141.25
41,female,germany,15,4919.19,2862.67,5.53,258.95
,female,germany,15,8245.13,4334.72,2.92,229.31
,female,germany,15,6527.86,22.68,2.19,125.54
,female,germany,15,7216.2,4687.96,2.33,16.36
,female,germany,15,6199.65,3148.33,3.28,193.74
,female,germany,15,5937.65,3277.49,2.44,138.85
,female,germany,15,6612.78,3547.2,2.23,14.7
44,female,austria,15,569.61,332.17,3.18,153.62
38,female,poland,15,11741.76,7471.92,17.5,1956.96
,female,germany,15,839.94,4936.44,2,151.9
,female,germany,15,6741.69,3335.62,2.1,134.83
,female,germany,14,7474.34,1782.75,2.12,152.54
,female,austria,14,6685.7,1749.68,1.9,121.56
36,male,germany,14,18.56,,14,18.56
48,female,germany,14,8353.99,5795.99,3.47,278.47
31,male,poland,14,9246.92,,2.8,1849.38
,male,germany,14,4648.1,2344.5,3.85,172.15
,female,germany,14,5545.42,312.89,2.12,113.17
36,female,germany,14,8875.13,723.65,3.25,277.35
,female,germany,14,8146.88,4183.59,1.82,142.93
53,female,germany,14,8952.3,6811.51,2.97,255.78
,female,germany,14,72.93,2491.62,1.58,16.15
,female,germany,14,9829.1,639.79,2.31,218.42
61,female,,14,6519.67,224.25,1.28,8.49
,female,germany,14,746.21,4745.94,2.67,191.29
,female,germany,14,4441.14,2182.83,2.82,12.38
,female,germany,14,535.35,1742.46,2.48,119.89
,female,germany,14,5292.65,192.16,3.71,189.23
31,female,germany,14,3285.83,1173.9,13,41.73
,female,germany,14,9991.18,4914.58,2,192.14
,female,germany,14,869.92,3965.61,2.12,177.37
54,female,austria,14,6457.57,289.21,2.27,14.38
,female,germany,14,514.72,2397.1,2.89,139.3
,female,germany,14,9772.96,526.55,2.27,212.46
53,female,austria,14,5356.87,299.91,2.82,144.78
,female,germany,14,6866.2,327.58,2.6,171.66
,female,germany,14,6222.74,235.35,2.6,155.57
53,male,austria,13,527.7,1568.27,3.12,157.79
51,female,austria,13,522.16,1642.11,2.4,12.98
49,female,germany,13,438.76,2374.51,4.68,195.85
,female,germany,13,681.43,374.72,2.24,147.86
,female,germany,13,896.4,655.61,3.12,269.88
,female,germany,13,62.64,1742.23,1.87,19.47
,female,germany,13,6818.59,354.9,2.24,148.23
,male,germany,13,7624.57,3455.29,3.81,282.39
48,female,germany,13,7937.9,4339.92,1.57,12.26
34,female,austria,13,492.73,1622.37,3.12,149.11
,male,germany,13,58.96,2157.65,3.12,175.79
48,female,germany,13,472.36,2769.24,6.87,271.5
28,female,austria,13,5876.5,2312.99,2.94,167.89
47,female,austria,13,6122.3,2233.56,2.15,127.54
,female,germany,13,5356.1,2573.84,2.94,153.31
,female,germany,13,7479.58,367.4,2.15,155.82
25,female,austria,13,6451.14,1173.58,2.72,169.77
,female,germany,13,651.41,3167.73,2.6,121.28
,female,germany,13,8567.6,4948.64,2.6,171.34
,female,germany,13,8122.4,2515.21,2.15,169.29
,female,germany,13,7785.27,2924.75,1.75,131.95
,female,germany,13,7951.57,61.17,2.24,172.86
,female,germany,13,6197.36,2772.72,2.6,123.95
,female,germany,13,963.85,6994.5,2.72,253.44
,female,germany,13,5593.96,1774.78,2.78,151.19
37,female,austria,13,837.73,5918.7,1.58,127.81
,female,germany,13,7891.47,287.23,1.94,148.9
43,female,austria,13,6231.37,3185.16,3.22,194.73
,female,germany,13,6987.43,2784.88,2.29,155.28
58,female,germany,13,9433.46,4512.61,2.12,192.52
,female,germany,13,7629.34,275.4,2.2,149.59
,female,germany,13,773.15,33.66,2.2,138.69
,female,germany,12,5961.73,272.56,1.79,14.59
46,female,germany,12,6568.42,3752.75,4.25,273.68
52,female,poland,12,3255.5,2491.92,11.33,361.67
,female,germany,12,6116.87,327.98,2.17,13.15
,female,germany,12,5996.4,2974.16,4,181.8
,female,germany,12,494.78,1165.81,3.52,169.13
29,male,austria,12,7182.42,35.88,3.64,256.52
58,male,austria,12,5194.98,3777.38,17,865.83
56,female,poland,12,3611.86,2114.57,6,212.46
31,female,germany,12,755.63,5177.72,3.19,235.96
26,female,austria,12,5119.61,3135.59,3.29,165.15
,male,germany,12,3349.28,1641.29,6.8,223.29
,female,germany,12,7848.73,517.49,2.82,16.18
,female,germany,12,655.23,3372.63,2.37,14.82
,female,germany,12,7547.34,3378.91,2.17,16.58
55,female,germany,12,7696.27,473.24,3.92,296.14
,female,germany,12,5244.36,1938.53,3.19,163.89
,female,germany,12,641.1,3559.96,4,183.64
,female,germany,12,7132.98,4423.39,2.49,173.98
,female,germany,12,6122.2,2294.76,1.92,115.51
57,male,germany,12,9839.48,5559.87,1.2,983.95
,female,germany,12,5678.24,2986.67,1.89,15.15
33,female,germany,12,496.42,2949.11,3.52,141.26
28,male,austria,12,4667.5,2772.14,3,137.27
28,male,,12,11.22,5911.2,2.49,244.15
51,female,austria,12,7859.66,2641.46,2.27,174.66
,female,germany,12,611.98,4179.91,2.49,149.48
53,female,germany,12,568.5,385.93,1.55,84.97
,female,germany,12,7141.46,437.47,3.64,255.52
,female,germany,12,7411.74,5277.34,2.91,211.76
,female,germany,12,7751.66,3917.75,1.85,14.94
,female,germany,12,6546.78,362.33,2.82,133.68
,female,germany,12,5437.98,3382.48,3.78,21.47
43,female,austria,12,6593.67,2482.14,2.83,183.16
,female,germany,12,5994.77,2731.77,2.32,136.24
44,female,austria,12,5415.94,3467.22,2.55,135.4
,female,germany,11,6373.9,2243.29,2.2,127.46
,female,germany,11,3696.59,1424.65,2.24,82.15
,female,germany,11,959.6,5824.1,1.98,177.63
,female,germany,11,6132.82,2554.3,2.14,127.77
39,female,germany,11,3591.8,2637.7,5.32,189.42
,female,germany,11,4225.67,175.9,2.15,89.98
49,female,germany,11,3869.59,2775.1,2.15,82.33
55,male,,11,9566.75,3971.85,2.14,199.37
25,female,,11,7328.32,3232.41,1.84,13.86
,female,germany,11,8134.69,3635.25,2.59,28.58
49,female,netherlands,11,589.73,4458.96,7.21,414.99
55,female,austria,11,432.2,254.3,9.18,366.55
,female,germany,11,594.17,3185.75,2.46,144.41
34,female,austria,11,7634.5,2326.19,2.89,218.13
,male,germany,11,4426.78,1524.96,3.75,163.95
57,female,austria,11,4281.17,15.25,5.61,237.84
52,female,germany,11,7773.53,6212.5,3.37,259.12
33,female,austria,11,544.99,2468.17,2.89,144.14
,female,poland,11,4928.95,239.76,3.26,159
,female,germany,11,9231.99,7159.25,2.2,2.7
54,female,austria,11,67.47,2857.69,2.86,166.87
32,female,austria,11,768.54,397.99,2.59,181.24
,female,germany,11,871.7,73.95,3.67,31.78
42,female,germany,11,5226.59,3438.77,11.22,58.73
,female,germany,11,5562.9,2934.95,2.45,132.44
,female,germany,11,6569.5,2248.57,2.59,168.44
